iter	RMSE
135	0.02448971089
136	0.02446825511
137	0.02444074437
138	0.02442071795
139	0.02439004977
140	0.02436988306
141	0.02435689785
142	0.02432402159
143	0.02430270533
144	0.02427322127
145	0.02424505056
146	0.02423081194
147	0.02421344028
148	0.02420082726
149	0.02418898931
150	0.02416894948
151	0.02415703846
152	0.02414613377
153	0.02412183534
154	0.02411268613
155	0.02409061016
156	0.02408157576
157	0.02406004168
158	0.02403801474
159	0.02402695186
160	0.0240198767
161	0.02400775743
162	0.02399726662
163	0.0239773286
164	0.02396097594
165	0.02394593534
166	0.02393876732
167	0.02392666309
168	0.02391654563
169	0.02390099745
170	0.02388386507
171	0.02387554685
172	0.02386472441
173	0.02385062658
174	0.02384270838
175	0.02383410652
176	0.02383015341
177	0.02381943757
178	0.02381195147
179	0.02380764337
180	0.02380077786
181	0.02379654441
182	0.02379016081
183	0.02378394914
184	0.02377908189
185	0.02377322316
186	0.02375994724
187	0.02374509873
188	0.02373744777
189	0.02373130524
190	0.02372370069
191	0.02372025268
192	0.02371730077
193	0.02370899512
194	0.02370042494
195	0.02368373708
196	0.02367833082
197	0.02367638302
198	0.02367159454
199	0.02366373639
200	0.02365857315
201	0.02365423813
202	0.02365015353
203	0.02364653855
204	0.02362515942
205	0.02362149068
206	0.02361616815
207	0.02361312888
208	0.02360557623
209	0.02359291998
210	0.02358038904
211	0.02357352792
212	0.02356563776
213	0.02355961939
214	0.02355653278
215	0.02355077125
216	0.02353845773
217	0.02353399977
218	0.0235301295
219	0.02352734062
220	0.02352326098
221	0.02352024649
222	0.02350951421
223	0.02350313179
224	0.02350051482
225	0.02349847087
226	0.02347418202
227	0.0234707081
228	0.02346762339
229	0.02345813382
230	0.02345659842
231	0.02345407654
232	0.02343722453
233	0.02342625726
234	0.02341116418
235	0.02339939429
236	0.02339696441
237	0.02339206802
238	0.02338594578
239	0.02338248586
240	0.02338194676
241	0.02336021134
242	0.02335155639
243	0.02334027831
244	0.02333548237
245	0.02333029319
246	0.02332603266
247	0.02332234713
248	0.02331873692
249	0.02331726155
250	0.02331504069
251	0.02331250332
252	0.02329321307
253	0.02328934704
254	0.02328532524
255	0.02327876917
256	0.0232768372
257	0.02327276355
258	0.02326967554
259	0.02326825817
260	0.02326309188
261	0.02325952021
262	0.02325807272
263	0.02324645636
264	0.02324412782
265	0.02324310788
266	0.02324121088
267	0.02323892916
268	0.02323217852
269	0.02322932704
270	0.02322599083
271	0.02321887435
272	0.0232183849
273	0.02321682545
274	0.0232024019
275	0.02318316258
276	0.02317993357
277	0.02317631533
278	0.02317158392
279	0.02315163369
280	0.02314936929
281	0.02314592627
282	0.02314248492
283	0.02313791386
284	0.02313784041
285	0.02313216545
286	0.02312384837
287	0.0231115214
288	0.02310925894
289	0.02310647362
290	0.0231052371
291	0.02309926998
292	0.02309790702
293	0.02309256168
294	0.02308921187
295	0.02308748719
296	0.02308487921
297	0.02308161248
298	0.02307818312
299	0.02306507317
300	0.0230614986
301	0.0230584075
302	0.02305376324
303	0.02303981645
304	0.02303586511
305	0.02302849357
306	0.02302683954
307	0.02301275973
308	0.02301196549
309	0.02301090432
310	0.02300978359
311	0.02300246182
312	0.02298830798
313	0.02298678808
314	0.02298402634
315	0.02298191186
316	0.02297760858
317	0.02297507526
318	0.02296853179
319	0.02296163819
320	0.02295977921
321	0.02295726262
322	0.02295711384
323	0.02295399609
324	0.02294949108
325	0.0229426743
326	0.02294083815
327	0.02293966035
328	0.02292858882
329	0.02292608686
330	0.022921542
331	0.02291909317
332	0.02291578519
333	0.02290967522
334	0.02290015051
335	0.02289306994
336	0.02289060297
337	0.02288948818
338	0.02288546707
339	0.0228836557
340	0.02287853867
341	0.02287629805
342	0.02287225264
343	0.0228702239
344	0.02286866543
345	0.02286480105
346	0.02285754287
347	0.02285366045
348	0.02285214319
349	0.02284435237
350	0.02283765153
351	0.02283398673
352	0.02281941752
353	0.02281499286
354	0.02281263563
355	0.02281088146
356	0.02280850838
357	0.02280526847
358	0.02279539259
359	0.02279468989
360	0.02279287375
361	0.02278952142
362	0.02278734659
363	0.02278521029
364	0.02278413296
365	0.02278207351
366	0.02277177829
367	0.02277006884
368	0.02276774464
369	0.02276506329
370	0.02275799913
371	0.02275206205
372	0.02274914721
373	0.02274582602
374	0.02274097337
375	0.02274010278
376	0.02274010278
377	0.02273546994
378	0.02273385822
379	0.02272925466
380	0.02272894935
381	0.02272707455
382	0.02272459427
383	0.0227223803
384	0.02271726231
385	0.02270954455
386	0.02270728672
387	0.02270645749
388	0.02270451597
389	0.02270218596
390	0.02270090967
391	0.02269860002
392	0.02269633019
393	0.0226942371
394	0.02269401155
395	0.02269194392
396	0.02269006999
397	0.02268998721
398	0.02268978155
399	0.0226875079
400	0.022684213
401	0.02268003594
402	0.02267854324
403	0.02267637659
404	0.0226724206
405	0.02266521897
406	0.02266182233
407	0.02265688176
408	0.02265402809
409	0.02264678939
410	0.02264483279
411	0.02263520459
412	0.02263370525
413	0.0226318712
414	0.0226228194
415	0.02262159374
416	0.02261886251
417	0.02261338826
418	0.02260666569
419	0.02260268568
420	0.02259624267
421	0.02259565864
422	0.02259239811
423	0.02259066753
424	0.02258817858
425	0.02258234476
426	0.0225798043
427	0.02257827757
428	0.02257562829
429	0.02257419887
430	0.02257204146
431	0.02257158785
432	0.02256827512
433	0.02256584227
434	0.02256485976
435	0.02256454575
436	0.02256214858
437	0.02256136352
438	0.0225585539
439	0.02255324063
440	0.02255244482
441	0.02255210816
442	0.02254851323
443	0.02254656632
444	0.02254544293
445	0.02254212165
446	0.02253838608
447	0.02253724958
448	0.02253357377
449	0.02253301597
450	0.02252709616
451	0.02252558503
452	0.02252539491
453	0.02252047891
454	0.02251064887
455	0.0225074259
456	0.02250515094
457	0.02250051197
458	0.02250012386
459	0.02249977897
460	0.02249573142
461	0.02249524268
462	0.02249240014
463	0.02248467256
464	0.02248263325
465	0.02248088992
466	0.022476962
467	0.02247660326
468	0.02247538583
469	0.02246934949
470	0.02246683834
471	0.02246338676
472	0.02246160871
473	0.02245724287
474	0.02245300114
475	0.02244930503
476	0.02244409559
477	0.02243858653
478	0.02243803498
479	0.02243192713
480	0.02242965333
481	0.02242412393
482	0.02242011191
483	0.0224173562
484	0.02241728277
485	0.0224142001
486	0.02241032593
487	0.02240671293
488	0.02240547071
489	0.02240212974
490	0.02240202264
491	0.02239763858
492	0.02239471548
493	0.02239464301
494	0.02239363841
495	0.02239152724
496	0.02238734013
497	0.02238449832
498	0.02238207903
499	0.02238203859
500	0.022379871
501	0.02237615176
502	0.02237578119
503	0.02237503156
504	0.02237333402
505	0.02236938022
506	0.02236930225
507	0.02236557177
508	0.02236372962
509	0.02236178654
510	0.0223604889
511	0.02235933169
512	0.02235495744
513	0.02235401935
514	0.02235266915
515	0.02235188438
516	0.02234720493
517	0.02234426281
518	0.02234068046
519	0.02234053559
520	0.02234031424
521	0.02233320613
522	0.0223320019
523	0.02233179256
524	0.02233157331
525	0.02232997431
526	0.02232942765
527	0.02232414543
528	0.02232282172
529	0.02231957699
530	0.02231954152
531	0.02231352275
532	0.0223134217
533	0.0223114657
534	0.02231020006
535	0.02230655218
536	0.02230479572
537	0.02230260468
538	0.02230211054
539	0.02230067977
540	0.02229656314
541	0.02229553795
542	0.02229259375
543	0.02228910655
544	0.02228559462
545	0.02228409896
546	0.02228168325
547	0.0222795657
548	0.02227436996
549	0.02227223354
550	0.02227219983
551	0.02227168253
552	0.02226805842
553	0.02226206085
554	0.02226184281
555	0.02226132529
556	0.02225407018
557	0.02224561192
558	0.02224300812
559	0.02224177126
560	0.02224105836
561	0.02223639816
562	0.022233527
563	0.02222566331
564	0.02222095919
565	0.02221958829
566	0.02221564682
567	0.02221276867
568	0.02220891514
569	0.02220736512
570	0.02220508316
571	0.02220165
572	0.02219719805
573	0.02219669823
574	0.02219352309
575	0.02219270688
576	0.022190054
577	0.0221876745
578	0.02218751524
579	0.02218230567
580	0.02218146089
581	0.02217910686
582	0.02217904725
583	0.02217606804
584	0.02217396139
585	0.0221692203
586	0.02216717474
587	0.02216000766
588	0.02215873393
589	0.02215466873
590	0.02215355983
591	0.02215316177
592	0.0221517096
593	0.02215002518
594	0.0221461236
595	0.02214481419
596	0.02214237041
597	0.02213861665
598	0.02213454297
599	0.02213102601
600	0.02212760935
601	0.02212666707
602	0.02212596437
603	0.02212258874
604	0.02212207778
605	0.02212203934
606	0.02211902497
607	0.0221169317
608	0.02211510306
609	0.02211174452
610	0.0221104907
611	0.02210812324
612	0.02210686148
613	0.02210183065
614	0.02209863298
615	0.02209491192
616	0.02209020673
617	0.02208425792
618	0.0220806981
619	0.02207816923
620	0.02207493345
621	0.02207079647
622	0.02207032124
623	0.02206892465
624	0.02206411859
625	0.02205950792
626	0.022056442
627	0.02205581015
628	0.02205277184
629	0.02205235008
630	0.02204970691
631	0.02204700254
632	0.02204329607
633	0.02204214829
634	0.02204007689
635	0.02203587571
636	0.02203234013
637	0.02203003284
638	0.02202903074
639	0.0220267006
640	0.02202386066
641	0.02202150858
642	0.022021226
643	0.02201629826
644	0.02201275017
645	0.02201154815
646	0.02201055928
647	0.02201014583
648	0.02200811669
649	0.02200782672
650	0.02200515911
651	0.02200177636
652	0.02199638555
653	0.0219961848
654	0.02199277631
655	0.02198996173
656	0.02198856546
657	0.02198679614
658	0.02198477718
659	0.02198416336
660	0.02198104325
661	0.02198015476
662	0.02197632161
663	0.02197243528
664	0.02196976498
665	0.02196886071
666	0.02196761511
667	0.02196426032
668	0.02196218449
669	0.02196175611
670	0.02196093572
671	0.02195771719
672	0.02195512424
673	0.02195415892
674	0.02195281527
675	0.02195099424
676	0.02194870599
677	0.02194819484
678	0.02194732049
679	0.02194481634
680	0.02194179075
681	0.02193877734
682	0.02193629254
683	0.02193339897
684	0.02193120911
685	0.02193050564
686	0.02192869246
687	0.02192612713
688	0.02192486212
689	0.02192420975
690	0.02192349283
691	0.02192033468
692	0.02191868494
693	0.02191633186
694	0.02191571924
695	0.02191492639
696	0.0219144874
697	0.02191102528
698	0.02191070964
699	0.0219101663
700	0.02190712065
701	0.02190665716
702	0.02190486468
703	0.02190317179
704	0.02190092097
705	0.02189946063
706	0.02189679407
707	0.02189526067
708	0.02189237406
709	0.02189096115
710	0.02189032299
711	0.02188910617
712	0.0218886381
713	0.02188788652
714	0.02188375713
715	0.02187983594
716	0.02187862392
717	0.02187696017
718	0.02187414689
719	0.02187133978
720	0.02186876793
721	0.02186727441
722	0.02186594245
723	0.02186581319
724	0.02186391921
725	0.02186276238
726	0.02186159028
727	0.02185971246
728	0.02185872146
729	0.02185781074
730	0.02185740285
731	0.02185400334
732	0.02185210172
733	0.02184961837
734	0.02184956005
735	0.02184804226
736	0.02184725909
737	0.02184577396
738	0.02184261731
739	0.02184131905
740	0.02183929841
741	0.02183797284
742	0.02183724822
743	0.02183572518
744	0.02183348553
745	0.0218310862
746	0.02182944048
747	0.02182726762
748	0.02182723264
749	0.02182709953
750	0.02182589444
751	0.02182463319
752	0.02182317571
753	0.02182255208
754	0.02182028717
755	0.02182026536
756	0.02181918152
757	0.02181612719
758	0.02181522204
759	0.02181276137
760	0.02181125873
761	0.02180810334
762	0.02180734605
763	0.02180695361
764	0.02180467813
765	0.02180362152
766	0.02180204806
767	0.02180140951
768	0.02180051882
769	0.02179960293
770	0.02179894639
771	0.02179734803
772	0.02179696728
773	0.02179524691
774	0.0217910896
775	0.02178895326
776	0.02178759721
777	0.02178569152
778	0.02178204557
779	0.02178051988
780	0.02177796197
781	0.02177756228
782	0.02177603159
783	0.02177529959
784	0.02177431005
785	0.021774185
786	0.02177382445
787	0.02177275757
788	0.02177168883
789	0.02177014235
790	0.02176911033
791	0.02176721846
792	0.02176674994
793	0.02176530127
794	0.02176316386
795	0.02176045753
796	0.02175876961
797	0.02175674184
798	0.02175417777
799	0.02175413386
800	0.02175365674
801	0.02175113685
802	0.02175109828
803	0.02175022785
804	0.02174783407
805	0.0217457186
806	0.02174316689
807	0.02174236717
808	0.02174062266
809	0.02174032906
810	0.02173692539
811	0.02173675334
812	0.02173653351
813	0.02173504257
814	0.02173218077
815	0.02173145738
816	0.02172988651
817	0.02172698952
818	0.02172473207
819	0.02172220794
820	0.02172006309
821	0.02171868242
822	0.02171818552
823	0.02171622053
824	0.02171565774
825	0.02171411326
826	0.02171285157
827	0.02171195218
828	0.02170912098
829	0.02170891668
830	0.02170743378
831	0.02170534854
832	0.02170449034
833	0.0217013076
834	0.02169705228
835	0.02169301402
836	0.02169152712
837	0.02169086861
838	0.02168994638
839	0.02168874187
840	0.02168867585
841	0.02168861226
842	0.02168738638
843	0.02168657894
844	0.02168255834
845	0.02168027975
846	0.02167836369
847	0.0216761859
848	0.02167595153
849	0.02167509047
850	0.02167300459
851	0.02167283343
852	0.02167196791
853	0.02167038046
854	0.02166804933
855	0.02166575802
856	0.02166472949
857	0.02166391285
858	0.02166318066
859	0.02166180585
860	0.02165951144
861	0.02165857278
862	0.02165781573
863	0.02165652662
864	0.02165586898
865	0.0216554966
866	0.0216541338
867	0.02165230878
868	0.0216514332
869	0.021650655
870	0.02165055036
871	0.02164993049
872	0.02164882769
873	0.02164826906
874	0.02164664829
875	0.02164474265
876	0.02164437533
877	0.02164388019
878	0.02164329425
879	0.02164191716
880	0.02163888267
881	0.02163771687
882	0.0216360645
883	0.02163481162
884	0.0216334068
885	0.02163240283
886	0.02163007139
887	0.02162985356
888	0.0216283606
889	0.02162730691
890	0.02162611251
891	0.02162595144
892	0.02162502946
893	0.02162276426
894	0.02162218242
895	0.02162008492
896	0.02161833854
897	0.02161641741
898	0.02161398914
899	0.02161062465
900	0.02160952626
901	0.0216088988
902	0.02160631376
903	0.021602982
904	0.02160231872
905	0.02160167901
906	0.02160043796
907	0.02159710525
908	0.02159628774
909	0.02159474755
910	0.02159379107
911	0.02159322714
912	0.02159302235
913	0.02159036648
914	0.02159033291
915	0.02158730692
916	0.02158511994
917	0.02158432457
918	0.02158377173
919	0.02158235315
920	0.021581464
921	0.02158139105
922	0.02158074222
923	0.02157978483
924	0.02157936945
925	0.02157758883
926	0.02157678297
927	0.0215746799
928	0.02157446514
929	0.0215737768
930	0.02157141105
931	0.02157117224
932	0.02156922737
933	0.02156897264
934	0.02156731696
935	0.0215663805
936	0.02156602817
937	0.0215644462
938	0.02156358537
939	0.02156315426
940	0.02156278175
941	0.02156088683
942	0.02156030146
943	0.02155961209
944	0.02155784187
945	0.0215576492
946	0.02155611461
947	0.02155499436
948	0.02155324293
949	0.0215521954
950	0.0215521039
951	0.0215508547
952	0.02154902477
953	0.02154863671
954	0.02154762207
955	0.02154733202
956	0.02154680162
957	0.02154452108
958	0.02154344517
959	0.02154119662
960	0.02154087396
961	0.02153842832
962	0.02153801923
963	0.02153733941
964	0.02153578841
965	0.02153558215
966	0.02153507262
967	0.02153294987
968	0.02153279228
969	0.02153222625
970	0.02153116045
971	0.02153106265
972	0.02153035296
973	0.02152902433
974	0.0215270473
975	0.02152608111
976	0.02152488573
977	0.02152281991
978	0.02152148291
979	0.02152046926
980	0.02151984154
981	0.02151930571
982	0.02151805951
983	0.02151674585
984	0.02151637494
985	0.02151462472
986	0.02151326278
987	0.02151139507
988	0.02151062441
989	0.02150988958
990	0.02150740807
991	0.02150628297
992	0.0215048252
993	0.0215026561
994	0.02150129264
995	0.02150026453
996	0.0214999866
997	0.02149906859
998	0.02149601016
999	0.02149250715
1000	0.02149180162
1001	0.02149093206
1002	0.02148931758
1003	0.02148814174
1004	0.02148776079
1005	0.02148754551
1006	0.02148421699
1007	0.02148342398
1008	0.02148292134
1009	0.0214812379
1010	0.0214808903
1011	0.02148006411
1012	0.02147949196
1013	0.02147824568
1014	0.02147788355
1015	0.02147620788
1016	0.0214761304
1017	0.02147452072
1018	0.02147294209
1019	0.02147077248
1020	0.02147060932
1021	0.02147017885
1022	0.02146724429
1023	0.02146561905
1024	0.02146355463
1025	0.02146218483
1026	0.02146101445
1027	0.02145985815
1028	0.02145837486
1029	0.02145778491
1030	0.02145608655
1031	0.02145449837
1032	0.02145376701
1033	0.02145333252
1034	0.02145240673
1035	0.02145031906
1036	0.0214496289
1037	0.021449428
1038	0.02144813421
1039	0.02144750553
1040	0.0214467009
1041	0.0214457159
1042	0.02144511659
1043	0.02144460925
